path	score	canonical	h1	meta_desc	words	ctx_block
public/connectors/risk-translation-layer.html	5	1	1	1	720	1
public/connectors/resolution-timeframes.html	5	1	1	1	716	1
public/connectors/claims-and-resolution-paths.html	5	1	1	1	715	1
public/connectors/automation-and-trust.html	5	1	1	1	713	1
public/connectors/complexity-reduction.html	5	1	1	1	707	1
public/connectors/human-in-the-loop-systems.html	5	1	1	1	729	1
public/connectors/calm-vs-urgency-signals.html	5	1	1	1	726	1
public/connectors/hidden-cost-detection.html	5	1	1	1	722	1
public/connectors/compliance-and-decision-making.html	5	1	1	1	727	1
public/connectors/decision-fatigue-recovery.html	5	1	1	1	708	1
public/connectors/ai-explanation-limits.html	5	1	1	1	709	1
public/connectors/ai-speed-vs-accuracy.html	5	1	1	1	727	1
public/connectors/escalation-path-design.html	5	1	1	1	708	1
public/compliance-escalation/when-to-talk-to-a-human.html	5	1	1	1	697	1
public/compliance-software-vendors/secureframe-compliance-explained.html	5	1	1	1	700	1
public/compliance-software-vendors/should-you-own-your-compliance.html	5	1	1	1	706	1
public/compliance-software-vendors/drata-compliance-explained.html	5	1	1	1	703	1
public/compliance-software-vendors/sprinto-compliance-explained.html	5	1	1	1	709	1
public/compliance-software-vendors/logicgate-grc-explained.html	5	1	1	1	697	1
public/compliance-software-vendors/hyperproof-compliance-explained.html	5	1	1	1	707	1
public/compliance-software-vendors/index.html	5	1	1	1	730	1
public/compliance-software-vendors/vanta-compliance-explained.html	5	1	1	1	700	1
public/network/general.html	5	1	1	1	466	1
public/network/local-services.html	5	1	1	1	1460	1
public/network/payments.html	5	1	1	1	2182	1
public/network/marketing.html	5	1	1	1	2028	1
public/network/automation.html	5	1	1	1	1688	1
public/network/index.html	5	1	1	1	818	1
public/compliance-software/build-vs-buy-compliance-software.html	5	1	1	1	728	1
public/compliance-software/custom-compliance-software.html	5	1	1	1	706	1
public/compliance-software/compliance-software-for-small-business.html	5	1	1	1	727	1
public/compliance-software/compliance-software-alternatives.html	5	1	1	1	708	1
public/compliance-software/compliance-software-for-startups.html	5	1	1	1	724	1
public/compliance-software/compliance-software-pricing-breakdown.html	5	1	1	1	716	1
public/compliance-software/best-compliance-software-explained.html	5	1	1	1	718	1
public/compliance-software/index.html	5	1	1	1	752	1
public/compliance-software/ai-compliance-software.html	5	1	1	1	721	1
public/compliance-software/compliance-software-vs-internal-systems.html	5	1	1	1	721	1
public/compliance-frameworks/hipaa-compliance-systems-explained.html	5	1	1	1	692	1
public/compliance-frameworks/iso-27001-compliance-explained.html	5	1	1	1	699	1
public/compliance-frameworks/soc-2-compliance-owned-vs-saas.html	5	1	1	1	685	1
public/compliance-frameworks/gdpr-compliance-owned-systems.html	5	1	1	1	692	1
public/compliance-frameworks/pci-dss-compliance-explained.html	5	1	1	1	702	1
public/expansion/stadiums.html	5	1	1	1	674	1
public/expansion/borders-cruise.html	5	1	1	1	669	1
public/compliance-pricing/compliance-software-hidden-fees.html	5	1	1	1	685	1
public/compliance-pricing/compliance-software-roi-explained.html	5	1	1	1	692	1
public/compliance-pricing/why-compliance-software-is-so-expensive.html	5	1	1	1	699	1
public/compliance-pricing/compliance-software-cost.html	5	1	1	1	678	1
public/auto-pages/hvac-repair-vs-replace-calculator.html	5	1	1	1	596	1
public/auto-pages/ai-phone-answering-for-contractors.html	5	1	1	1	599	1
public/auto-pages/ai-agents-replacing-saas.html	5	1	1	1	586	1
public/auto-pages/hvac-heat-pump-incentives.html	5	1	1	1	598	1
public/auto-pages/stripe-chargeback-increase-2025.html	5	1	1	1	594	1
public/auto-pages/sideguy-payments-consulting.html	5	1	1	1	593	1
public/auto-pages/ev-charging-installation-cost-san-diego.html	5	1	1	1	603	1
public/auto-pages/local-seo-for-san-diego-small-business.html	5	1	1	1	621	1
public/auto-pages/stripe-fee-increase-small-business.html	5	1	1	1	601	1
public/auto-pages/ai-scheduling-for-dental-offices.html	5	1	1	1	597	1
public/auto-pages/water-heater-replacement-cost-san-diego.html	5	1	1	1	608	1
public/auto-pages/llm-agents-for-local-business.html	5	1	1	1	598	1
public/auto-pages/crypto-payments-without-volatility.html	5	1	1	1	592	1
public/auto-pages/who-do-i-call-for-ac-not-cooling.html	5	1	1	1	623	1
public/auto-pages/zapier-alternative-cheaper.html	5	1	1	1	585	1
public/auto-pages/hvac-not-cooling-san-diego-summer.html	5	1	1	1	613	1
public/auto-pages/ac-repair-cost-san-diego.html	5	1	1	1	594	1
public/auto-pages/best-ai-scheduling-tools-2025.html	5	1	1	1	597	1
public/auto-pages/heat-pump-freezing-up-at-night-san-diego.html	5	1	1	1	616	1
public/auto-pages/make-com-automation-examples.html	5	1	1	1	589	1
public/auto-pages/ai-automation-for-operators.html	5	1	1	1	603	1
public/auto-pages/tesla-charging-slow-after-software-update.html	5	1	1	1	612	1
public/auto-pages/who-do-i-call-for-water-heater-leak.html	5	1	1	1	628	1
public/auto-pages/ai-scheduling-for-hvac-companies.html	5	1	1	1	605	1
public/auto-pages/ai-automation-for-dental-offices.html	5	1	1	1	598	1
public/auto-pages/merchant-account-alternatives-to-stripe.html	5	1	1	1	608	1
public/auto-pages/stripe-vs-square-comparison.html	5	1	1	1	595	1
public/auto-pages/ai-automation-for-accounting-firms.html	5	1	1	1	605	1
public/auto-pages/ai-receptionist-for-small-business.html	5	1	1	1	595	1
public/auto-pages/ai-receptionist-cost-comparison.html	5	1	1	1	588	1
public/auto-pages/ai-automation-for-real-estate-agents.html	5	1	1	1	601	1
public/auto-pages/usdc-payments-for-service-businesses.html	5	1	1	1	600	1
public/auto-pages/chargeback-win-rate-guide-for-merchants.html	5	1	1	1	603	1
public/auto-pages/quickbooks-vs-xero-san-diego.html	5	1	1	1	591	1
public/auto-pages/hvac-troubleshooting-decision-tree.html	5	1	1	1	586	1
public/auto-pages/solana-payments-adoption.html	5	1	1	1	597	1
public/auto-pages/solana-pay-setup-guide.html	5	1	1	1	593	1
public/auto-pages/merchant-processing-hidden-fees.html	5	1	1	1	588	1
public/auto-pages/ai-invoicing-automation.html	5	1	1	1	581	1
public/auto-pages/solana-pay-for-merchants.html	5	1	1	1	592	1
public/auto-pages/ev-charger-rebates-california.html	5	1	1	1	585	1
public/auto-pages/n8n-automation-for-small-business.html	5	1	1	1	597	1
public/auto-pages/solana-merchant-payments.html	5	1	1	1	594	1
public/auto-pages/ai-scheduling-for-plumbers.html	5	1	1	1	598	1
public/auto-pages/chatbot-for-local-business-cost.html	5	1	1	1	593	1
public/auto-pages/who-do-i-call-checklist-san-diego.html	5	1	1	1	622	1
public/auto-pages/chargeback-prevention-software.html	5	1	1	1	580	1
public/auto-pages/lower-credit-card-fees-small-business.html	5	1	1	1	603	1
public/auto-pages/payment-processing-savings-calculator.html	5	1	1	1	593	1
public/auto-pages/sdge-ev-rate-plan-savings.html	5	1	1	1	595	1
public/auto-pages/electrical-panel-upgrade-cost-san-diego.html	5	1	1	1	611	1
public/auto-pages/best-ev-home-charger-san-diego.html	5	1	1	1	601	1
public/regulatory-warnings/what-happens-after-a-regulatory-warning.html	5	1	1	1	686	1
public/regulatory-warnings/how-to-respond-to-compliance-notice.html	5	1	1	1	688	1
public/regulatory-warnings/are-warning-letters-public.html	5	1	1	1	674	1
public/regulatory-warnings/what-is-a-compliance-warning-letter.html	5	1	1	1	688	1
public/verticals/compliance-decision-support.html	5	1	1	1	717	1
public/verticals/small-business-cash-flow-basics.html	5	1	1	1	720	1
public/verticals/vendor-selection-clarity.html	5	1	1	1	715	1
public/verticals/insurance-risk-clarity.html	5	1	1	1	725	1
public/verticals/claims-process-overview.html	5	1	1	1	712	1
public/verticals/instant-settlement-explained.html	5	1	1	1	720	1
public/verticals/human-in-the-loop-systems-basics.html	5	1	1	1	719	1
public/verticals/fraud-risk-basics.html	5	1	1	1	712	1
public/verticals/ai-automation-boundaries.html	5	1	1	1	720	1
public/verticals/payments-fee-structure.html	5	1	1	1	785	1
public/local/coastal-ca-automation-help.html	5	1	1	1	721	1
public/local/local-human-tech-support.html	5	1	1	1	718	1
public/local/encinitas-operator-help.html	5	1	1	1	715	1
public/local/la-jolla-vendor-decisions.html	5	1	1	1	716	1
public/local/solana-beach-tech-decisions.html	5	1	1	1	718	1
public/local/north-county-risk-translation.html	5	1	1	1	723	1
public/local/del-mar-small-business-support.html	5	1	1	1	732	1
public/local/san-diego-business-clarity.html	5	1	1	1	727	1
public/local/san-diego-insurance-questions.html	5	1	1	1	718	1
public/local/carlsbad-payments-clarity.html	5	1	1	1	725	1
public/compliance-fines/gdpr-fines-explained.html	5	1	1	1	691	1
public/compliance-fines/hipaa-penalties-explained.html	5	1	1	1	689	1
public/compliance-fines/pci-dss-non-compliance-penalties.html	5	1	1	1	692	1
public/compliance-fines/iso-27001-non-compliance.html	5	1	1	1	690	1
public/compliance-fines/what-happens-if-you-fail-soc-2.html	5	1	1	1	718	1
public/compliance-decisions/can-i-manage-compliance-internally.html	5	1	1	1	679	1
public/compliance-decisions/when-not-to-buy-compliance-software.html	5	1	1	1	696	1
public/compliance-decisions/is-compliance-software-worth-it.html	5	1	1	1	689	1
public/compliance-decisions/do-i-need-compliance-software.html	5	1	1	1	687	1
public/human-clarity/index.html	5	1	1	1	726	1
public/compliance-timelines-visual/incident-to-enforcement.html	5	1	1	1	669	1
public/signals/instant-settlement-questions.html	5	1	1	1	717	1
public/signals/contract-interpretation.html	5	1	1	1	707	1
public/signals/tech-stack-overwhelm.html	5	1	1	1	713	1
public/signals/calm-problem-solving.html	5	1	1	1	723	1
public/signals/insurance-risk-translation.html	5	1	1	1	719	1
public/signals/ai-hallucination-awareness.html	5	1	1	1	721	1
public/signals/vendor-lock-in-risk.html	5	1	1	1	712	1
public/signals/decision-fatigue.html	5	1	1	1	710	1
public/signals/risk-vs-cost-tradeoffs.html	5	1	1	1	724	1
public/signals/payment-fee-confusion.html	5	1	1	1	786	1
public/signals/compliance-uncertainty.html	5	1	1	1	711	1
public/signals/who-do-i-call.html	5	1	1	1	807	1
public/signals/hidden-fees-detection.html	5	1	1	1	721	1
public/signals/ai-decision-overload.html	5	1	1	1	707	1
public/signals/pricing-opacity.html	5	1	1	1	708	1
public/signals/when-not-to-buy.html	5	1	1	1	722	1
public/signals/escalation-path-clarity.html	5	1	1	1	714	1
public/signals/automation-vs-human.html	5	1	1	1	712	1
public/signals/human-in-the-loop.html	5	1	1	1	724	1
public/signals/local-operator-trust.html	5	1	1	1	713	1
public/signals/overautomation-risk.html	5	1	1	1	710	1
public/signals/tool-sprawl.html	5	1	1	1	704	1
public/signals/workflow-friction.html	5	1	1	1	703	1
public/signals/resolution-timelines.html	5	1	1	1	716	1
public/signals/claims-process-confusion.html	5	1	1	1	709	1
public/signals/fraud-prevention-basics.html	5	1	1	1	716	1
public/signals/legacy-system-migration.html	5	1	1	1	722	1
public/signals/small-business-cash-flow.html	5	1	1	1	713	1
public/signals/slow-down-first.html	5	1	1	1	712	1
public/signals/support-vs-sales.html	5	1	1	1	712	1
public/human-help/human-help-21.html	5	1	1	1	895	1
public/human-help/human-help-36.html	5	1	1	1	1016	1
public/human-help/human-help-44.html	5	1	1	1	1073	1
public/human-help/human-help-11.html	5	1	1	1	809	1
public/human-help/human-help-50.html	5	1	1	1	1116	1
public/human-help/human-help-18.html	5	1	1	1	866	1
public/human-help/human-help-29.html	5	1	1	1	955	1
public/human-help/human-help-46.html	5	1	1	1	1085	1
public/human-help/human-help-39.html	5	1	1	1	1034	1
public/human-help/human-help-7.html	5	1	1	1	771	1
public/human-help/human-help-31.html	5	1	1	1	977	1
public/human-help/human-help-48.html	5	1	1	1	1099	1
public/human-help/human-help-34.html	5	1	1	1	992	1
public/human-help/human-help-8.html	5	1	1	1	781	1
public/human-help/human-help-13.html	5	1	1	1	826	1
public/human-help/human-help-33.html	5	1	1	1	986	1
public/human-help/human-help-27.html	5	1	1	1	946	1
public/human-help/human-help-22.html	5	1	1	1	892	1
public/human-help/human-help-40.html	5	1	1	1	1047	1
public/human-help/human-help-20.html	5	1	1	1	880	1
public/human-help/human-help-30.html	5	1	1	1	961	1
public/human-help/human-help-42.html	5	1	1	1	1066	1
public/human-help/human-help-6.html	5	1	1	1	771	1
public/human-help/human-help-26.html	5	1	1	1	929	1
public/human-help/human-help-28.html	5	1	1	1	948	1
public/human-help/human-help-32.html	5	1	1	1	979	1
public/human-help/human-help-4.html	5	1	1	1	754	1
public/human-help/human-help-45.html	5	1	1	1	1076	1
public/human-help/human-help-16.html	5	1	1	1	851	1
public/human-help/human-help-25.html	5	1	1	1	932	1
public/human-help/human-help-10.html	5	1	1	1	808	1
public/human-help/human-help-12.html	5	1	1	1	823	1
public/human-help/human-help-14.html	5	1	1	1	835	1
public/human-help/human-help-43.html	5	1	1	1	1066	1
public/human-help/human-help-19.html	5	1	1	1	872	1
public/human-help/human-help-9.html	5	1	1	1	794	1
public/human-help/human-help-1.html	5	1	1	1	735	1
public/human-help/human-help-3.html	5	1	1	1	744	1
public/human-help/human-help-15.html	5	1	1	1	841	1
public/human-help/human-help-37.html	5	1	1	1	1011	1
public/human-help/human-help-49.html	5	1	1	1	1121	1
public/human-help/human-help-47.html	5	1	1	1	1098	1
public/human-help/human-help-5.html	5	1	1	1	760	1
public/human-help/human-help-2.html	5	1	1	1	736	1
public/human-help/human-help-38.html	5	1	1	1	1024	1
public/human-help/human-help-17.html	5	1	1	1	861	1
public/human-help/human-help-41.html	5	1	1	1	1048	1
public/human-help/human-help-24.html	5	1	1	1	921	1
public/human-help/human-help-23.html	5	1	1	1	906	1
public/human-help/human-help-35.html	5	1	1	1	1007	1
public/compliance-signal-index/index.html	5	1	1	1	672	1
public/system/partner-transport.html	5	1	1	1	670	1
public/system/partner-hotels.html	5	1	1	1	695	1
public/system/partner-medical.html	5	1	1	1	684	1
public/system/pricing-philosophy.html	5	1	1	1	679	1
public/system/how-sideguy-works.html	5	1	1	1	670	1
public/system/when-help-costs-money.html	5	1	1	1	676	1
public/after-reading/after-comparing-compliance-software.html	5	1	1	1	692	1
public/after-reading/finished-reading-about-compliance.html	5	1	1	1	693	1
public/after-reading/after-talking-to-vendors.html	5	1	1	1	678	1
public/assist/dmv/who-do-i-call-no-dmv-appointment.html	5	1	1	1	713	1
public/assist/hospital/who-do-i-call-er-wait-too-long.html	5	1	1	1	723	1
public/assist/events/who-do-i-call-event-parking.html	5	1	1	1	721	1
public/assist/court/who-do-i-call-missed-court.html	5	1	1	1	717	1
public/assist/airport/who-do-i-call-missed-flight-san-diego.html	5	1	1	1	723	1
public/assist/university/who-do-i-call-campus-navigation.html	5	1	1	1	718	1
public/who-do-i-call/dmv/real-id-confusion.html	5	1	1	1	941	1
public/who-do-i-call/dmv/no-dmv-appointment.html	5	1	1	1	937	1
public/who-do-i-call/hospital/hospital-billing-confusion.html	5	1	1	1	919	1
public/who-do-i-call/hospital/er-wait-too-long.html	5	1	1	1	942	1
public/who-do-i-call/events/event-parking-confusion.html	5	1	1	1	940	1
public/who-do-i-call/court/missed-court.html	5	1	1	1	944	1
public/who-do-i-call/airport/airport-pickup-confusion.html	5	1	1	1	934	1
public/who-do-i-call/airport/late-night-flight-arrival.html	5	1	1	1	941	1
public/who-do-i-call/airport/missed-flight-san-diego.html	5	1	1	1	932	1
public/who-do-i-call/university/lost-on-campus.html	5	1	1	1	931	1
